date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_3_normalized,smart_4_normalized,smart_5_normalized,smart_7_normalized,smart_9_normalized,smart_187_normalized,smart_190_normalized,smart_191_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized
2023-01-07,ZA181464,ST8000NM0055,8001563222016,0,100.0,89.0,100.0,100.0,89.0,46.0,100.0,65.0,95.0,91.0,35.0,100.0
2023-01-08,ZA181464,ST8000NM0055,8001563222016,0,71.0,89.0,100.0,100.0,89.0,46.0,100.0,66.0,95.0,91.0,34.0,71.0
2023-01-09,ZA181464,ST8000NM0055,8001563222016,0,78.0,89.0,100.0,100.0,89.0,46.0,100.0,65.0,95.0,91.0,35.0,78.0
2023-01-10,ZA181464,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,89.0,46.0,100.0,66.0,95.0,91.0,34.0,79.0
2023-01-01,ZA181466,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,97.0,73.0,39.0,81.0
2023-01-02,ZA181466,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,92.0,47.0,100.0,62.0,97.0,73.0,38.0,81.0
2023-01-03,ZA181466,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,97.0,73.0,39.0,79.0
2023-01-04,ZA181466,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,97.0,73.0,39.0,77.0
2023-01-05,ZA181466,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,97.0,73.0,39.0,81.0
2023-01-06,ZA181466,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,97.0,73.0,39.0,84.0
2023-01-07,ZA181466,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,97.0,73.0,39.0,81.0
2023-01-08,ZA181466,ST8000NM0055,8001563222016,0,74.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,97.0,73.0,39.0,74.0
2023-01-09,ZA181466,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,97.0,73.0,39.0,79.0
2023-01-10,ZA181466,ST8000NM0055,8001563222016,0,75.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,97.0,73.0,39.0,75.0
2023-01-01,ZA181467,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,94.0,47.0,91.0,60.0,92.0,68.0,40.0,81.0
2023-01-02,ZA181467,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,94.0,47.0,91.0,60.0,92.0,68.0,40.0,83.0
2023-01-03,ZA181467,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,94.0,47.0,91.0,60.0,92.0,68.0,40.0,77.0
2023-01-04,ZA181467,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,94.0,47.0,91.0,59.0,92.0,68.0,41.0,84.0
2023-01-05,ZA181467,ST8000NM0055,8001563222016,0,78.0,89.0,100.0,100.0,94.0,47.0,91.0,59.0,92.0,68.0,41.0,78.0
2023-01-06,ZA181467,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,94.0,47.0,91.0,60.0,92.0,68.0,40.0,84.0
2023-01-07,ZA181467,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,94.0,47.0,91.0,60.0,92.0,68.0,40.0,82.0
2023-01-08,ZA181467,ST8000NM0055,8001563222016,0,74.0,89.0,100.0,100.0,94.0,47.0,91.0,60.0,92.0,68.0,40.0,74.0
2023-01-09,ZA181467,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,94.0,47.0,91.0,60.0,92.0,68.0,40.0,77.0
2023-01-10,ZA181467,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,94.0,47.0,91.0,60.0,92.0,68.0,40.0,83.0
2023-01-01,ZA181468,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,90.0,47.0,100.0,73.0,93.0,65.0,27.0,83.0
2023-01-02,ZA181468,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,90.0,47.0,100.0,74.0,93.0,65.0,26.0,80.0
2023-01-03,ZA181468,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,90.0,47.0,100.0,73.0,93.0,65.0,27.0,77.0
2023-01-04,ZA181468,ST8000NM0055,8001563222016,0,78.0,89.0,100.0,100.0,91.0,47.0,100.0,74.0,93.0,65.0,26.0,78.0
2023-01-05,ZA181468,ST8000NM0055,8001563222016,0,71.0,89.0,100.0,100.0,91.0,47.0,100.0,73.0,93.0,65.0,27.0,71.0
2023-01-06,ZA181468,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,91.0,47.0,100.0,73.0,93.0,65.0,27.0,81.0
2023-01-07,ZA181468,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,91.0,47.0,100.0,73.0,93.0,65.0,27.0,80.0
2023-01-08,ZA181468,ST8000NM0055,8001563222016,0,73.0,89.0,100.0,100.0,91.0,47.0,100.0,73.0,93.0,65.0,27.0,73.0
2023-01-09,ZA181468,ST8000NM0055,8001563222016,0,72.0,89.0,100.0,100.0,91.0,47.0,100.0,73.0,93.0,65.0,27.0,72.0
2023-01-10,ZA181468,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,91.0,47.0,100.0,73.0,93.0,65.0,27.0,83.0
2023-01-01,ZA18146B,ST8000NM0055,8001563222016,0,83.0,92.0,100.0,100.0,93.0,47.0,100.0,69.0,95.0,69.0,31.0,83.0
2023-01-02,ZA18146B,ST8000NM0055,8001563222016,0,71.0,92.0,100.0,100.0,93.0,47.0,100.0,69.0,95.0,69.0,31.0,71.0
2023-01-03,ZA18146B,ST8000NM0055,8001563222016,0,81.0,92.0,100.0,100.0,93.0,46.0,100.0,69.0,95.0,69.0,31.0,81.0
2023-01-04,ZA18146B,ST8000NM0055,8001563222016,0,82.0,92.0,100.0,100.0,93.0,46.0,100.0,69.0,95.0,69.0,31.0,82.0
2023-01-05,ZA18146B,ST8000NM0055,8001563222016,0,82.0,92.0,100.0,100.0,93.0,46.0,100.0,68.0,95.0,69.0,32.0,82.0
2023-01-06,ZA18146B,ST8000NM0055,8001563222016,0,79.0,92.0,100.0,100.0,93.0,46.0,100.0,69.0,95.0,69.0,31.0,79.0
2023-01-07,ZA18146B,ST8000NM0055,8001563222016,0,81.0,92.0,100.0,100.0,93.0,46.0,100.0,68.0,95.0,68.0,32.0,81.0
2023-01-08,ZA18146B,ST8000NM0055,8001563222016,0,76.0,92.0,100.0,100.0,93.0,46.0,100.0,69.0,95.0,68.0,31.0,76.0
2023-01-09,ZA18146B,ST8000NM0055,8001563222016,0,83.0,92.0,100.0,100.0,93.0,46.0,100.0,69.0,95.0,68.0,31.0,83.0
2023-01-10,ZA18146B,ST8000NM0055,8001563222016,0,79.0,92.0,100.0,100.0,93.0,46.0,100.0,69.0,95.0,68.0,31.0,79.0
2023-01-01,ZA18146E,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,90.0,47.0,100.0,73.0,91.0,66.0,27.0,82.0
2023-01-02,ZA18146E,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,90.0,47.0,100.0,73.0,91.0,66.0,27.0,82.0
2023-01-03,ZA18146E,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,90.0,47.0,100.0,73.0,91.0,66.0,27.0,82.0
2023-01-04,ZA18146E,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,90.0,47.0,100.0,73.0,91.0,66.0,27.0,81.0
2023-01-05,ZA18146E,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,90.0,47.0,100.0,73.0,91.0,66.0,27.0,79.0
2023-01-06,ZA18146E,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,90.0,47.0,100.0,73.0,91.0,66.0,27.0,81.0
2023-01-07,ZA18146E,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,90.0,47.0,100.0,73.0,91.0,66.0,27.0,79.0
2023-01-08,ZA18146E,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,90.0,47.0,100.0,73.0,91.0,66.0,27.0,83.0
2023-01-09,ZA18146E,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,90.0,47.0,100.0,73.0,91.0,66.0,27.0,82.0
2023-01-10,ZA18146E,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,90.0,47.0,100.0,73.0,91.0,66.0,27.0,81.0
2023-01-01,ZA18146H,ST8000NM0055,8001563222016,0,82.0,91.0,100.0,100.0,90.0,47.0,100.0,68.0,95.0,62.0,32.0,82.0
2023-01-02,ZA18146H,ST8000NM0055,8001563222016,0,80.0,91.0,100.0,100.0,90.0,46.0,100.0,69.0,95.0,62.0,31.0,80.0
2023-01-03,ZA18146H,ST8000NM0055,8001563222016,0,79.0,91.0,100.0,100.0,90.0,46.0,100.0,70.0,95.0,62.0,30.0,79.0
2023-01-04,ZA18146H,ST8000NM0055,8001563222016,0,76.0,91.0,100.0,100.0,90.0,46.0,100.0,69.0,95.0,62.0,31.0,76.0
2023-01-05,ZA18146H,ST8000NM0055,8001563222016,0,82.0,91.0,100.0,100.0,90.0,46.0,100.0,69.0,95.0,62.0,31.0,82.0
2023-01-06,ZA18146H,ST8000NM0055,8001563222016,0,79.0,91.0,100.0,100.0,90.0,46.0,100.0,70.0,95.0,62.0,30.0,79.0
2023-01-07,ZA18146H,ST8000NM0055,8001563222016,0,72.0,91.0,100.0,100.0,90.0,46.0,100.0,70.0,95.0,62.0,30.0,72.0
2023-01-08,ZA18146H,ST8000NM0055,8001563222016,0,83.0,91.0,100.0,100.0,90.0,46.0,100.0,71.0,95.0,62.0,29.0,83.0
2023-01-09,ZA18146H,ST8000NM0055,8001563222016,0,79.0,91.0,100.0,100.0,90.0,46.0,100.0,70.0,95.0,62.0,30.0,79.0
2023-01-10,ZA18146H,ST8000NM0055,8001563222016,0,82.0,91.0,100.0,100.0,90.0,46.0,100.0,70.0,95.0,62.0,30.0,82.0
2023-01-01,ZA18146L,ST8000NM0055,8001563222016,0,75.0,89.0,100.0,100.0,91.0,46.0,96.0,66.0,93.0,90.0,34.0,75.0
2023-01-02,ZA18146L,ST8000NM0055,8001563222016,0,78.0,89.0,100.0,100.0,91.0,46.0,96.0,66.0,93.0,90.0,34.0,78.0
2023-01-03,ZA18146L,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,91.0,46.0,96.0,65.0,93.0,90.0,35.0,81.0
2023-01-04,ZA18146L,ST8000NM0055,8001563222016,0,68.0,89.0,100.0,100.0,91.0,46.0,96.0,66.0,93.0,90.0,34.0,68.0
2023-01-05,ZA18146L,ST8000NM0055,8001563222016,0,70.0,89.0,100.0,100.0,91.0,46.0,96.0,66.0,93.0,90.0,34.0,70.0
2023-01-06,ZA18146L,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,91.0,46.0,96.0,66.0,93.0,90.0,34.0,82.0
2023-01-07,ZA18146L,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,91.0,46.0,96.0,66.0,93.0,90.0,34.0,83.0
2023-01-08,ZA18146L,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,91.0,46.0,96.0,66.0,93.0,90.0,34.0,81.0
2023-01-09,ZA18146L,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,91.0,46.0,96.0,65.0,93.0,90.0,35.0,84.0
2023-01-10,ZA18146L,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,91.0,46.0,96.0,66.0,93.0,90.0,34.0,79.0
2023-01-01,ZA18146N,ST8000NM0055,8001563222016,0,76.0,92.0,100.0,100.0,95.0,47.0,100.0,71.0,90.0,69.0,29.0,76.0
2023-01-02,ZA18146N,ST8000NM0055,8001563222016,0,83.0,92.0,100.0,100.0,95.0,47.0,100.0,71.0,90.0,69.0,29.0,83.0
2023-01-03,ZA18146N,ST8000NM0055,8001563222016,0,80.0,92.0,100.0,100.0,95.0,47.0,100.0,71.0,90.0,69.0,29.0,80.0
2023-01-04,ZA18146N,ST8000NM0055,8001563222016,0,79.0,92.0,100.0,100.0,95.0,47.0,100.0,71.0,90.0,69.0,29.0,79.0
2023-01-05,ZA18146N,ST8000NM0055,8001563222016,0,76.0,92.0,100.0,100.0,95.0,47.0,100.0,71.0,90.0,69.0,29.0,76.0
2023-01-06,ZA18146N,ST8000NM0055,8001563222016,0,80.0,92.0,100.0,100.0,95.0,47.0,100.0,71.0,90.0,69.0,29.0,80.0
2023-01-07,ZA18146N,ST8000NM0055,8001563222016,0,78.0,92.0,100.0,100.0,95.0,47.0,100.0,71.0,90.0,69.0,29.0,78.0
2023-01-08,ZA18146N,ST8000NM0055,8001563222016,0,84.0,92.0,100.0,100.0,95.0,47.0,100.0,71.0,90.0,69.0,29.0,84.0
2023-01-09,ZA18146N,ST8000NM0055,8001563222016,0,81.0,92.0,100.0,100.0,95.0,47.0,100.0,71.0,90.0,69.0,29.0,81.0
2023-01-10,ZA18146N,ST8000NM0055,8001563222016,0,81.0,92.0,100.0,100.0,95.0,47.0,100.0,71.0,90.0,69.0,29.0,81.0
2023-01-01,ZA181471,ST8000NM0055,8001563222016,0,69.0,89.0,100.0,100.0,90.0,46.0,28.0,67.0,94.0,89.0,33.0,69.0
2023-01-02,ZA181471,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,90.0,46.0,28.0,67.0,94.0,89.0,33.0,81.0
2023-01-03,ZA181471,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,90.0,46.0,28.0,67.0,94.0,89.0,33.0,77.0
2023-01-04,ZA181471,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,90.0,46.0,28.0,67.0,94.0,89.0,33.0,79.0
2023-01-05,ZA181471,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,90.0,46.0,28.0,67.0,94.0,89.0,33.0,77.0
2023-01-06,ZA181471,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,90.0,46.0,28.0,67.0,94.0,89.0,33.0,83.0
2023-01-07,ZA181471,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,90.0,46.0,28.0,67.0,94.0,89.0,33.0,77.0
2023-01-08,ZA181471,ST8000NM0055,8001563222016,0,69.0,89.0,100.0,100.0,90.0,46.0,28.0,68.0,94.0,89.0,32.0,69.0
2023-01-09,ZA181471,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,90.0,46.0,28.0,67.0,94.0,89.0,33.0,83.0
2023-01-10,ZA181471,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,90.0,46.0,28.0,67.0,94.0,89.0,33.0,79.0
2023-01-01,ZA181477,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,94.0,46.0,100.0,60.0,86.0,86.0,40.0,77.0
2023-01-02,ZA181477,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,94.0,46.0,100.0,61.0,86.0,86.0,39.0,82.0
2023-01-03,ZA181477,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,94.0,46.0,100.0,60.0,86.0,86.0,40.0,77.0
2023-01-04,ZA181477,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,94.0,46.0,100.0,61.0,86.0,86.0,39.0,80.0
2023-01-05,ZA181477,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,94.0,46.0,100.0,61.0,86.0,86.0,39.0,83.0
2023-01-06,ZA181477,ST8000NM0055,8001563222016,0,78.0,89.0,100.0,100.0,94.0,46.0,100.0,61.0,86.0,86.0,39.0,78.0
2023-01-07,ZA181477,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,94.0,46.0,100.0,61.0,86.0,86.0,39.0,82.0
2023-01-08,ZA181477,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,94.0,46.0,100.0,61.0,86.0,86.0,39.0,83.0
2023-01-09,ZA181477,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,94.0,46.0,100.0,61.0,86.0,86.0,39.0,81.0
2023-01-10,ZA181477,ST8000NM0055,8001563222016,0,74.0,89.0,100.0,100.0,94.0,46.0,100.0,61.0,86.0,86.0,39.0,74.0
2023-01-01,ZA18147D,ST8000NM0055,8001563222016,0,78.0,89.0,100.0,100.0,91.0,46.0,100.0,65.0,96.0,88.0,35.0,78.0
2023-01-02,ZA18147D,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,91.0,46.0,100.0,65.0,96.0,88.0,35.0,80.0
2023-01-03,ZA18147D,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,91.0,46.0,100.0,65.0,96.0,88.0,35.0,83.0
2023-01-04,ZA18147D,ST8000NM0055,8001563222016,0,73.0,89.0,100.0,100.0,91.0,46.0,100.0,64.0,96.0,88.0,36.0,73.0
2023-01-05,ZA18147D,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,91.0,46.0,100.0,65.0,96.0,88.0,35.0,83.0
2023-01-06,ZA18147D,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,91.0,46.0,100.0,65.0,96.0,88.0,35.0,81.0
2023-01-07,ZA18147D,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,91.0,46.0,100.0,65.0,96.0,88.0,35.0,83.0
2023-01-08,ZA18147D,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,91.0,46.0,100.0,65.0,96.0,88.0,35.0,81.0
2023-01-09,ZA18147D,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,91.0,46.0,100.0,65.0,96.0,88.0,35.0,82.0
2023-01-10,ZA18147D,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,91.0,46.0,100.0,64.0,96.0,88.0,36.0,84.0
2023-01-01,ZA18147Q,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,81.0,88.0,39.0,77.0
2023-01-02,ZA18147Q,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,81.0,88.0,39.0,77.0
2023-01-03,ZA18147Q,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,81.0,88.0,39.0,79.0
2023-01-04,ZA18147Q,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,81.0,88.0,39.0,80.0
2023-01-05,ZA18147Q,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,92.0,47.0,100.0,62.0,81.0,88.0,38.0,82.0
2023-01-06,ZA18147Q,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,81.0,88.0,39.0,77.0
2023-01-07,ZA18147Q,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,92.0,47.0,100.0,62.0,81.0,88.0,38.0,83.0
2023-01-08,ZA18147Q,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,92.0,47.0,100.0,62.0,81.0,88.0,38.0,82.0
2023-01-09,ZA18147Q,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,81.0,88.0,39.0,77.0
2023-01-10,ZA18147Q,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,81.0,88.0,39.0,77.0
2023-01-01,ZA18147S,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,95.0,47.0,100.0,69.0,95.0,70.0,31.0,80.0
2023-01-02,ZA18147S,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,95.0,47.0,100.0,68.0,95.0,70.0,32.0,81.0
2023-01-03,ZA18147S,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,96.0,46.0,100.0,69.0,95.0,70.0,31.0,80.0
2023-01-04,ZA18147S,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,96.0,46.0,100.0,69.0,95.0,70.0,31.0,82.0
2023-01-05,ZA18147S,ST8000NM0055,8001563222016,0,76.0,89.0,100.0,100.0,96.0,46.0,100.0,69.0,95.0,70.0,31.0,76.0
2023-01-06,ZA18147S,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,96.0,46.0,100.0,69.0,95.0,70.0,31.0,82.0
2023-01-07,ZA18147S,ST8000NM0055,8001563222016,0,100.0,89.0,100.0,100.0,96.0,46.0,100.0,68.0,95.0,70.0,32.0,100.0
2023-01-08,ZA18147S,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,96.0,46.0,100.0,69.0,95.0,70.0,31.0,80.0
2023-01-09,ZA18147S,ST8000NM0055,8001563222016,0,76.0,89.0,100.0,100.0,96.0,46.0,100.0,69.0,95.0,70.0,31.0,76.0
2023-01-10,ZA18147S,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,96.0,46.0,100.0,69.0,95.0,70.0,31.0,82.0
2023-01-01,ZA18147Y,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,93.0,46.0,100.0,64.0,94.0,86.0,36.0,80.0
2023-01-02,ZA18147Y,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,94.0,86.0,35.0,77.0
2023-01-03,ZA18147Y,ST8000NM0055,8001563222016,0,78.0,89.0,100.0,100.0,93.0,46.0,100.0,64.0,94.0,86.0,36.0,78.0
2023-01-04,ZA18147Y,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,93.0,46.0,100.0,64.0,94.0,86.0,36.0,79.0
2023-01-05,ZA18147Y,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,93.0,46.0,100.0,64.0,94.0,86.0,36.0,83.0
2023-01-06,ZA18147Y,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,94.0,86.0,35.0,80.0
2023-01-07,ZA18147Y,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,94.0,86.0,35.0,83.0
2023-01-08,ZA18147Y,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,94.0,86.0,35.0,80.0
2023-01-09,ZA18147Y,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,94.0,86.0,35.0,83.0
2023-01-10,ZA18147Y,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,94.0,86.0,35.0,84.0
2023-01-01,ZA181480,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,94.0,46.0,100.0,62.0,95.0,71.0,38.0,82.0
2023-01-02,ZA181480,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,94.0,46.0,100.0,65.0,95.0,71.0,35.0,80.0
2023-01-03,ZA181480,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,94.0,46.0,100.0,63.0,95.0,71.0,37.0,81.0
2023-01-04,ZA181480,ST8000NM0055,8001563222016,0,73.0,89.0,100.0,100.0,94.0,46.0,100.0,63.0,95.0,71.0,37.0,73.0
2023-01-05,ZA181480,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,92.0,46.0,100.0,62.0,95.0,71.0,38.0,81.0
2023-01-06,ZA181480,ST8000NM0055,8001563222016,0,70.0,89.0,100.0,100.0,92.0,46.0,100.0,62.0,95.0,71.0,38.0,70.0
2023-01-07,ZA181480,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,92.0,46.0,100.0,62.0,95.0,71.0,38.0,82.0
2023-01-08,ZA181480,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,92.0,46.0,100.0,63.0,95.0,71.0,37.0,80.0
2023-01-09,ZA181480,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,92.0,46.0,100.0,63.0,95.0,71.0,37.0,84.0
2023-01-10,ZA181480,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,92.0,45.0,100.0,63.0,95.0,71.0,37.0,79.0
2023-01-01,ZA181483,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,93.0,46.0,100.0,66.0,88.0,87.0,34.0,77.0
2023-01-02,ZA181483,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,93.0,46.0,100.0,67.0,88.0,87.0,33.0,79.0
2023-01-03,ZA181483,ST8000NM0055,8001563222016,0,72.0,89.0,100.0,100.0,93.0,46.0,100.0,66.0,88.0,87.0,34.0,72.0
2023-01-04,ZA181483,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,93.0,46.0,100.0,67.0,88.0,87.0,33.0,81.0
2023-01-05,ZA181483,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,93.0,46.0,100.0,67.0,88.0,87.0,33.0,80.0
2023-01-06,ZA181483,ST8000NM0055,8001563222016,0,67.0,89.0,100.0,100.0,93.0,46.0,100.0,67.0,88.0,87.0,33.0,67.0
2023-01-07,ZA181483,ST8000NM0055,8001563222016,0,76.0,89.0,100.0,100.0,93.0,46.0,100.0,66.0,88.0,87.0,34.0,76.0
2023-01-08,ZA181483,ST8000NM0055,8001563222016,0,76.0,89.0,100.0,100.0,93.0,46.0,100.0,67.0,88.0,87.0,33.0,76.0
2023-01-09,ZA181483,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,93.0,46.0,100.0,66.0,88.0,87.0,34.0,81.0
2023-01-10,ZA181483,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,93.0,46.0,100.0,67.0,88.0,87.0,33.0,82.0
2023-01-01,ZA181484,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,89.0,46.0,97.0,61.0,93.0,86.0,39.0,83.0
2023-01-02,ZA181484,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,89.0,46.0,97.0,61.0,93.0,86.0,39.0,82.0
2023-01-03,ZA181484,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,89.0,46.0,97.0,61.0,93.0,86.0,39.0,82.0
2023-01-04,ZA181484,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,89.0,46.0,97.0,60.0,93.0,86.0,40.0,82.0
2023-01-05,ZA181484,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,90.0,46.0,97.0,61.0,93.0,86.0,39.0,81.0
2023-01-06,ZA181484,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,90.0,46.0,97.0,60.0,93.0,86.0,40.0,81.0
2023-01-07,ZA181484,ST8000NM0055,8001563222016,0,74.0,89.0,100.0,100.0,90.0,46.0,97.0,61.0,93.0,86.0,39.0,74.0
2023-01-08,ZA181484,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,90.0,46.0,97.0,60.0,93.0,86.0,40.0,79.0
2023-01-09,ZA181484,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,90.0,46.0,97.0,61.0,93.0,86.0,39.0,79.0
2023-01-10,ZA181484,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,90.0,46.0,97.0,60.0,93.0,86.0,40.0,80.0
2023-01-01,ZA181486,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,92.0,46.0,100.0,69.0,96.0,88.0,31.0,81.0
2023-01-02,ZA181486,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,92.0,46.0,100.0,69.0,96.0,88.0,31.0,82.0
